"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"23-Aug-2013",64.688,100.7968,86.3035,65.32
"22-Aug-2013",65.4207,102.0955,87.3176,66.62
"21-Aug-2013",63.4605,99.4172,85.1205,65.02
"20-Aug-2013",63.7335,99.7875,85.0698,65.51
"19-Aug-2013",62.3461,97.3721,83.0686,63.83
"16-Aug-2013",61.8195,96.5682,82.451,63.29
"14-Aug-2013",61.516,94.9869,81.6266,62.56
"13-Aug-2013",61.4343,95.0757,81.777,63.09
"12-Aug-2013",60.8025,94.2074,81.0345,63.07
"08-Aug-2013",61.115,94.771,81.542,63.44
"07-Aug-2013",61.394,94.1723,81.699,63.22
"06-Aug-2013",61.5355,94.3708,81.5785,62.49
"05-Aug-2013",60.822,92.9664,80.7335,61.77
"02-Aug-2013",60.8035,91.9531,80.3655,61.04
"01-Aug-2013",60.7423,92.055,80.6025,61.69
"31-Jul-2013",61.115,92.9742,80.9535,62.44
"30-Jul-2013",59.828,91.7582,79.3277,60.84
"29-Jul-2013",59.297,91.181,78.7129,60.58
"26-Jul-2013",58.9133,90.6794,78.218,59.67
"25-Jul-2013",58.9415,90.4752,77.8668,59.01
"24-Jul-2013",59.4465,91.2444,78.4355,59.51
"23-Jul-2013",59.6875,91.6621,78.6865,59.96
"22-Jul-2013",59.408,90.7398,78.1135,59.37
"19-Jul-2013",59.795,91.0319,78.5222,59.74
"18-Jul-2013",59.712,90.5891,78.2195,59.59
"17-Jul-2013",59.3623,89.6905,77.9875,59.77
"16-Jul-2013",59.3925,89.8965,77.725,59.54
"15-Jul-2013",60.051,90.713,78.4705,60.51
"12-Jul-2013",59.896,90.8802,78.3241,60.59
"11-Jul-2013",59.642,90.137,77.985,60.4
"10-Jul-2013",60.133,89.52,76.8915,59.76
"09-Jul-2013",60.0745,89.9075,77.433,59.36
"08-Jul-2013",61.0455,90.8906,78.2746,60.4
"05-Jul-2013",60.3395,90.7868,77.8085,60.14
"04-Jul-2013",60.0905,91.5779,78.0787,60.25
"03-Jul-2013",60.1005,91.0703,77.9505,59.65
"02-Jul-2013",59.4145,90.3813,77.6085,59.53
"01-Jul-2013",59.149,90.0544,77.066,59.48
"28-Jun-2013",59.6995,91.1432,77.976,60.49
"27-Jun-2013",60.588,92.9178,78.9412,61.79
"26-Jun-2013",59.8538,92.3065,78.2265,61.36
"25-Jun-2013",59.703,92.2531,78.3826,61.25
"24-Jun-2013",59.734,91.8171,78.2286,60.66
"21-Jun-2013",59.3505,92.112,78.593,60.72
"20-Jun-2013",59.7,92.2186,79.1871,61.46
"19-Jun-2013",58.7445,91.988,78.6996,61.82
"18-Jun-2013",58.4515,91.5993,77.911,61.59
"17-Jun-2013",57.731,90.6088,76.9628,60.85
"14-Jun-2013",57.741,90.6418,77.0225,60.93
"13-Jun-2013",58.414,91.6224,78.1193,62.08
"12-Jun-2013",58.274,91.158,77.5045,60.27
"11-Jun-2013",58.9255,91.8059,78.1846,59.94
"10-Jun-2013",57.782,89.7123,76.236,58.79
"07-Jun-2013",56.7445,88.5328,75.2033,58.88
"06-Jun-2013",56.869,87.6465,74.5155,57.37
"05-Jun-2013",56.4238,86.5372,73.859,56.7
"04-Jun-2013",56.6423,86.6854,73.972,56.51
"03-Jun-2013",56.574,86.1509,73.6405,56.35
"31-May-2013",56.4958,86.0092,73.6807,56.03
"30-May-2013",56.0995,85.131,72.7976,55.68
"29-May-2013",56.243,84.5389,72.324,55.05
"28-May-2013",55.7423,84.1709,71.0265,54.65
"27-May-2013",55.6198,84.1806,71.958,55.1
"24-May-2013",55.6075,83.984,71.9415,54.71
"22-May-2013",55.522,84.0936,71.6725,54.07
"21-May-2013",55.0395,83.9517,70.9269,53.67
"20-May-2013",55.0368,83.6064,70.6835,53.6
"17-May-2013",54.8865,83.658,70.5785,53.54
"16-May-2013",54.7723,83.3141,70.4605,53.5
"15-May-2013",54.7835,83.3805,70.7189,53.55
"14-May-2013",54.6275,83.6729,71.0193,53.85
"13-May-2013",54.915,84.4428,71.3167,54.03
"10-May-2013",54.5413,84.19,71.1075,53.97
"09-May-2013",54.2415,84.2967,71.362,54.95
"08-May-2013",54.16,83.8803,70.998,54.77
"07-May-2013",54.16,83.8803,70.998,54.77
"06-May-2013",53.9495,84.0317,70.7203,54.36
"03-May-2013",53.951,83.8075,70.4994,55.03
"02-May-2013",53.7355,83.5426,70.7155,55.24
"30-Apr-2013",54.219,84.0015,70.9775,55.47
"29-Apr-2013",54.277,84.2325,70.903,55.51
"26-Apr-2013",54.2935,83.8835,70.675,55.05
"25-Apr-2013",54.1715,82.9853,70.6215,54.64
"23-Apr-2013",54.2995,82.8773,70.8017,54.99
"22-Apr-2013",54.1665,82.4522,70.7045,54.31
"18-Apr-2013",54.0298,82.4306,70.4933,55.14
"17-Apr-2013",53.9423,82.7691,71.0455,54.89
"16-Apr-2013",54.329,83.1723,71.0531,55.7
"15-Apr-2013",54.626,83.698,71.415,55.67
"12-Apr-2013",54.4425,83.7761,71.331,54.77
"10-Apr-2013",54.534,83.5952,71.326,55.03
"09-Apr-2013",54.4613,83.1297,70.9875,54.95
"08-Apr-2013",54.7215,83.8771,71.0502,55.51
"05-Apr-2013",54.8803,83.5415,70.9044,57.01
"04-Apr-2013",54.646,82.4144,70.0795,57.37
"03-Apr-2013",54.3885,82.0478,69.5881,58.15
"02-Apr-2013",54.3345,82.7243,69.816,58.56
"28-Mar-2013",54.3893,82.3209,69.5438,57.76
"26-Mar-2013",54.2735,82.4903,69.8803,57.63
"25-Mar-2013",54.099,82.4658,70.4938,57.14
"22-Mar-2013",54.335,82.5566,70.1005,57.37
"21-Mar-2013",54.281,82.0593,70.228,56.71
"20-Mar-2013",54.378,82.07,70.0365,57.22
"19-Mar-2013",54.2635,81.9352,70.214,56.87
"18-Mar-2013",54.2915,81.9394,70.0187,57.5
"15-Mar-2013",54.1605,81.7444,70.5023,56.36
"14-Mar-2013",54.442,81.3336,70.5005,56.73
"13-Mar-2013",54.11,80.8376,70.5545,56.53
"12-Mar-2013",54.3365,80.8989,70.7315,56.4
"11-Mar-2013",54.2933,81.087,70.6107,56.52
"08-Mar-2013",54.4035,81.5672,71.2385,57.06
"07-Mar-2013",54.7393,82.1418,71.1265,58.29
"06-Mar-2013",54.7065,82.7873,71.4295,58.69
"05-Mar-2013",54.652,82.6584,71.2092,58.75
"04-Mar-2013",55.0518,82.7484,71.6145,58.97
"01-Mar-2013",54.4815,82.7193,71.2736,58.91
"28-Feb-2013",53.7735,81.569,70.6805,58.24
"27-Feb-2013",53.835,81.2424,70.3855,58.68
"26-Feb-2013",54.0645,82.1537,70.6105,58.81
"25-Feb-2013",54.0415,81.8026,71.413,57.36
"22-Feb-2013",54.427,83.2026,71.9061,58.34
"21-Feb-2013",54.48,82.7143,72.2318,58.33
"20-Feb-2013",54.051,83.4493,72.5355,57.95
"18-Feb-2013",54.2895,84.0944,72.4405,57.79
"15-Feb-2013",53.9885,83.72,72.0865,58.38
"14-Feb-2013",53.8715,83.587,72.376,57.6
"13-Feb-2013",53.85,84.426,72.397,57.86
"12-Feb-2013",53.9585,84.4882,72.2305,57.43
"11-Feb-2013",53.6793,84.8455,71.869,58.01
"08-Feb-2013",53.5695,84.2541,71.785,57.42
"07-Feb-2013",53.1445,83.2695,71.9355,56.75
"06-Feb-2013",53.0855,83.116,72.0165,56.59
"05-Feb-2013",53.2945,83.9655,71.8773,57.71
"04-Feb-2013",52.973,83.1703,72.206,57.17
"01-Feb-2013",53.3238,84.5982,72.6296,57.85
"31-Jan-2013",53.289,84.2233,72.2325,58.66
"30-Jan-2013",53.5678,84.3746,72.234,58.95
"29-Jan-2013",53.7015,84.3543,72.2115,59.17
"28-Jan-2013",53.8905,84.926,72.507,59.29
"24-Jan-2013",53.8515,85.255,71.721,60.3
"23-Jan-2013",53.771,85.1356,71.567,60.96
"22-Jan-2013",53.5115,84.8478,71.4275,59.98
"21-Jan-2013",53.8735,85.5296,71.776,60.11
"18-Jan-2013",53.9465,86.2416,72.205,59.91
"17-Jan-2013",54.6428,87.4558,72.6545,61.65
"16-Jan-2013",54.826,87.9902,72.8285,62.2
"15-Jan-2013",54.5425,87.6934,72.8525,61.3
"14-Jan-2013",54.6355,88.1735,73.1273,60.98
"11-Jan-2013",54.539,88.0532,72.2945,61.26
"10-Jan-2013",54.6305,87.5017,71.3235,61.99
"09-Jan-2013",54.9625,88.2286,71.9235,62.86
"08-Jan-2013",55.3278,89.0501,72.568,63.33
"07-Jan-2013",54.978,88.1077,71.669,62.67
"04-Jan-2013",54.8458,88.1646,71.5405,62.5
"03-Jan-2013",54.4153,88.2888,71.4945,62.36
"02-Jan-2013",54.389,88.7574,72.19,62.32
"01-Jan-2013",54.832,89.2254,72.4803,63.21
